session_timestamp_ms,phase,airflow_raw,timestamp_ms
63997,relax,49,63997
64048,relax,50,64048
64098,relax,55,64098
64149,relax,58,64149
64200,relax,60,64200
64251,relax,61,64251
64302,relax,61,64302
64352,relax,62,64352
64403,relax,61,64403
64454,relax,61,64454
64505,relax,58,64505
64555,relax,58,64555
64606,relax,55,64606
64656,relax,55,64656
64708,relax,52,64708
64758,relax,59,64758
64809,relax,51,64809
64859,relax,49,64859
64910,relax,48,64910
64960,relax,47,64960
65012,relax,46,65012
65062,relax,45,65062
65113,relax,44,65113
65163,relax,42,65163
65214,relax,43,65214
65265,relax,44,65265
65316,relax,46,65316
65366,relax,44,65366
65417,relax,45,65417
65467,relax,40,65467
65519,relax,41,65519
65569,relax,38,65569
65620,relax,32,65620
65670,relax,22,65670
65721,relax,11,65721
65771,relax,3,65771
65823,relax,2,65823
65873,relax,1,65873
65924,relax,1,65924
65974,relax,0,65974
66025,relax,0,66025
66076,relax,0,66076
66127,relax,0,66127
66177,relax,0,66177
66228,relax,0,66228
66278,relax,0,66278
66329,relax,0,66329
66380,relax,0,66380
66430,relax,0,66430
66481,relax,0,66481
66531,relax,0,66531
66582,relax,0,66582
66633,relax,0,66633
66684,relax,0,66684
66734,relax,0,66734
66785,relax,0,66785
66835,relax,8,66835
66886,relax,0,66886
66937,relax,0,66937
66987,relax,0,66987
67038,relax,0,67038
67088,relax,0,67088
67140,relax,0,67140
67190,relax,0,67190
67241,relax,0,67241
67291,relax,0,67291
67342,relax,0,67342
67392,relax,0,67392
67443,relax,1,67443
67494,relax,10,67494
67544,relax,2,67544
67595,relax,11,67595
67645,relax,17,67645
67697,relax,28,67697
67747,relax,34,67747
67798,relax,45,67798
67848,relax,49,67848
67899,relax,56,67899
67951,relax,61,67951
68001,relax,66,68001
68052,relax,68,68052
68102,relax,69,68102
68153,relax,73,68153
68203,relax,74,68203
68255,relax,75,68255
68305,relax,83,68305
68356,relax,75,68356
68406,relax,75,68406
68457,relax,74,68457
68508,relax,67,68508
68559,relax,71,68559
68609,relax,66,68609
68660,relax,63,68660
68710,relax,64,68710
68762,relax,60,68762
68812,relax,58,68812
68863,relax,55,68863
68913,relax,55,68913
68964,relax,55,68964
69014,relax,50,69014
69066,relax,46,69066
69116,relax,46,69116
69167,relax,44,69167
69217,relax,43,69217
69268,relax,41,69268
69319,relax,40,69319
69370,relax,39,69370
69421,relax,36,69421
69471,relax,38,69471
69522,relax,36,69522
69573,relax,37,69573
69624,relax,33,69624
69674,relax,34,69674
69725,relax,30,69725
69775,relax,29,69775
69826,relax,23,69826
69877,relax,17,69877
69928,relax,8,69928
69978,relax,2,69978
70029,relax,2,70029
70079,relax,1,70079
70131,relax,1,70131
70181,relax,1,70181
70231,relax,0,70231
70282,relax,0,70282
70332,relax,1,70332
70384,relax,0,70384
70434,relax,5,70434
70485,relax,0,70485
70535,relax,0,70535
70586,relax,0,70586
70636,relax,1,70636
70688,relax,0,70688
70738,relax,0,70738
70788,relax,0,70788
70839,relax,0,70839
70889,relax,0,70889
70941,relax,0,70941
70991,relax,0,70991
71042,relax,0,71042
71092,relax,0,71092
71143,relax,0,71143
71194,relax,0,71194
71245,relax,2,71245
71295,relax,2,71295
71346,relax,0,71346
71396,relax,1,71396
71446,relax,1,71446
71498,relax,2,71498
71548,relax,20,71548
71599,relax,21,71599
71649,relax,30,71649
71700,relax,35,71700
71751,relax,46,71751
71802,relax,51,71802
71852,relax,58,71852
71903,relax,60,71903
71953,relax,67,71953
72005,relax,69,72005
72056,relax,77,72056
72106,relax,75,72106
72157,relax,80,72157
72207,relax,79,72207
72258,relax,80,72258
72309,relax,80,72309
72360,relax,79,72360
72410,relax,78,72410
72461,relax,76,72461
72511,relax,75,72511
72563,relax,73,72563
72613,relax,73,72613
72664,relax,67,72664
72714,relax,67,72714
72765,relax,62,72765
72816,relax,64,72816
72867,relax,57,72867
72917,relax,56,72917
72968,relax,56,72968
73018,relax,52,73018
73069,relax,51,73069
73120,relax,47,73120
73171,relax,47,73171
73221,relax,44,73221
73272,relax,39,73272
73322,relax,31,73322
73374,relax,23,73374
73425,relax,7,73425
73475,relax,3,73475
73525,relax,1,73525
73576,relax,0,73576
73627,relax,1,73627
73678,relax,0,73678
73728,relax,0,73728
73779,relax,0,73779
73829,relax,4,73829
73881,relax,0,73881
73931,relax,0,73931
73982,relax,6,73982
74032,relax,0,74032
74082,relax,3,74082
74133,relax,0,74133
74184,relax,0,74184
74235,relax,0,74235
74285,relax,0,74285
74336,relax,0,74336
74386,relax,0,74386
74438,relax,0,74438
74488,relax,0,74488
74539,relax,0,74539
74589,relax,0,74589
74639,relax,0,74639
74690,relax,0,74690
74741,relax,0,74741
74792,relax,1,74792
74842,relax,1,74842
74893,relax,2,74893
74943,relax,3,74943
74995,relax,16,74995
75045,relax,25,75045
75096,relax,34,75096
75146,relax,47,75146
75197,relax,46,75197
75248,relax,47,75248
75299,relax,52,75299
75349,relax,59,75349
75400,relax,58,75400
75450,relax,61,75450
75501,relax,59,75501
75552,relax,62,75552
75603,relax,60,75603
75653,relax,60,75653
75704,relax,62,75704
75754,relax,58,75754
75806,relax,56,75806
75857,relax,54,75857
75907,relax,52,75907
75958,relax,50,75958
76008,relax,52,76008
76060,relax,48,76060
76110,relax,44,76110
76161,relax,43,76161
76211,relax,44,76211
76262,relax,42,76262
76313,relax,44,76313
76364,relax,41,76364
76414,relax,42,76414
76465,relax,42,76465
76515,relax,43,76515
76566,relax,47,76566
76617,relax,43,76617
76668,relax,43,76668
76718,relax,42,76718
76769,relax,39,76769
76819,relax,37,76819
76871,relax,38,76871
76921,relax,34,76921
76972,relax,34,76972
77022,relax,27,77022
77073,relax,24,77073
77124,relax,30,77124
77175,relax,18,77175
77226,relax,11,77226
77276,relax,4,77276
77327,relax,2,77327
77377,relax,1,77377
77428,relax,1,77428
77479,relax,0,77479
77529,relax,0,77529
77580,relax,0,77580
77630,relax,0,77630
77682,relax,0,77682
77732,relax,0,77732
77783,relax,0,77783
77833,relax,0,77833
77884,relax,0,77884
77935,relax,0,77935
77985,relax,0,77985
78036,relax,0,78036
78086,relax,0,78086
78137,relax,0,78137
78187,relax,0,78187
78239,relax,0,78239
78289,relax,0,78289
78340,relax,0,78340
78390,relax,0,78390
78441,relax,0,78441
78492,relax,0,78492
78542,relax,0,78542
78593,relax,0,78593
78643,relax,0,78643
78694,relax,0,78694
78745,relax,1,78745
78796,relax,0,78796
78846,relax,1,78846
78897,relax,6,78897
78947,relax,8,78947
78998,relax,6,78998
79049,relax,15,79049
79100,relax,20,79100
79150,relax,30,79150
79201,relax,35,79201
79251,relax,42,79251
79303,relax,44,79303
79353,relax,48,79353
79404,relax,51,79404
79454,relax,51,79454
79505,relax,53,79505
79556,relax,60,79556
79607,relax,55,79607
79657,relax,55,79657
79708,relax,57,79708
79758,relax,56,79758
79809,relax,58,79809
79860,relax,61,79860
79911,relax,64,79911
79961,relax,57,79961
80012,relax,57,80012
80062,relax,54,80062
80114,relax,52,80114
80164,relax,48,80164
80215,relax,45,80215
80265,relax,43,80265
80316,relax,41,80316
80368,relax,41,80368
80418,relax,37,80418
80469,relax,38,80469
80519,relax,33,80519
80570,relax,42,80570
80620,relax,31,80620
80672,relax,32,80672
80722,relax,29,80722
80773,relax,30,80773
80823,relax,29,80823
80874,relax,29,80874
80925,relax,27,80925
80976,relax,24,80976
81026,relax,26,81026
81077,relax,24,81077
81127,relax,25,81127
81179,relax,23,81179
81229,relax,26,81229
81280,relax,22,81280
81330,relax,22,81330
81381,relax,19,81381
81431,relax,16,81431
81483,relax,7,81483
81533,relax,2,81533
81584,relax,2,81584
81634,relax,0,81634
81685,relax,0,81685
81736,relax,1,81736
81787,relax,0,81787
81837,relax,0,81837
81888,relax,0,81888
81938,relax,0,81938
81989,relax,0,81989
82040,relax,4,82040
82090,relax,0,82090
82141,relax,0,82141
82191,relax,0,82191
82242,relax,0,82242
82293,relax,0,82293
82344,relax,0,82344
82394,relax,0,82394
82445,relax,0,82445
82495,relax,0,82495
82546,relax,0,82546
82597,relax,0,82597
82647,relax,0,82647
82698,relax,0,82698
82748,relax,0,82748
82800,relax,0,82800
82850,relax,0,82850
82901,relax,0,82901
82951,relax,1,82951
83002,relax,2,83002
83052,relax,8,83052
83103,relax,26,83103
83154,relax,33,83154
83204,relax,45,83204
83255,relax,53,83255
83306,relax,62,83306
83357,relax,65,83357
83408,relax,71,83408
83458,relax,75,83458
83509,relax,81,83509
83559,relax,84,83559
83611,relax,89,83611
83661,relax,92,83661
83712,relax,97,83712
83762,relax,104,83762
83813,relax,110,83813
83863,relax,114,83863
83915,relax,117,83915
83965,relax,120,83965
84016,relax,120,84016
84067,relax,123,84067
84117,relax,120,84117
84169,relax,120,84169
84219,relax,117,84219
84270,relax,114,84270
84320,relax,109,84320
84371,relax,103,84371
84423,relax,100,84423
84473,relax,96,84473
84524,relax,89,84524
84574,relax,79,84574
84625,relax,75,84625
84676,relax,61,84676
84727,relax,47,84727
84777,relax,29,84777
84828,relax,15,84828
84878,relax,2,84878
84929,relax,1,84929
84980,relax,1,84980
85031,relax,0,85031
85081,relax,0,85081
85132,relax,0,85132
85182,relax,0,85182
85233,relax,0,85233
85284,relax,0,85284
85334,relax,0,85334
85385,relax,0,85385
85435,relax,0,85435
85487,relax,0,85487
85537,relax,0,85537
85588,relax,0,85588
85638,relax,0,85638
85688,relax,0,85688
85739,relax,0,85739
85790,relax,0,85790
85841,relax,0,85841
85891,relax,0,85891
85942,relax,0,85942
85992,relax,0,85992
86044,relax,0,86044
86094,relax,0,86094
86145,relax,0,86145
86195,relax,0,86195
86245,relax,0,86245
86297,relax,0,86297
86347,relax,0,86347
86398,relax,1,86398
86448,relax,1,86448
86499,relax,1,86499
86549,relax,2,86549
86601,relax,4,86601
86651,relax,6,86651
86702,relax,12,86702
86752,relax,17,86752
86803,relax,21,86803
86854,relax,24,86854
86905,relax,30,86905
86955,relax,38,86955
87006,relax,44,87006
87056,relax,48,87056
87108,relax,53,87108
87158,relax,55,87158
87209,relax,59,87209
87259,relax,60,87259
87310,relax,65,87310
87360,relax,65,87360
87412,relax,66,87412
87462,relax,65,87462
87513,relax,63,87513
87563,relax,60,87563
87614,relax,56,87614
87665,relax,55,87665
87716,relax,61,87716
87766,relax,50,87766
87817,relax,47,87817
87868,relax,48,87868
87919,relax,47,87919
87970,relax,55,87970
88020,relax,45,88020
88071,relax,46,88071
88121,relax,43,88121
88172,relax,40,88172
88223,relax,38,88223
88274,relax,33,88274
88324,relax,31,88324
88375,relax,24,88375
88425,relax,20,88425
88477,relax,9,88477
88527,relax,4,88527
88578,relax,2,88578
88628,relax,2,88628
88679,relax,1,88679
88730,relax,2,88730
88780,relax,1,88780
88831,relax,1,88831
88881,relax,1,88881
88932,relax,9,88932
88982,relax,0,88982
89034,relax,0,89034
89084,relax,0,89084
89135,relax,0,89135
89185,relax,0,89185
89236,relax,0,89236
89287,relax,0,89287
89338,relax,0,89338
89388,relax,0,89388
89438,relax,0,89438
89489,relax,0,89489
89540,relax,0,89540
89591,relax,0,89591
89641,relax,0,89641
89692,relax,0,89692
89742,relax,0,89742
89793,relax,5,89793
89844,relax,0,89844
89895,relax,0,89895
89945,relax,0,89945
89995,relax,0,89995
90046,relax,0,90046
90097,relax,0,90097
90148,relax,0,90148
90198,relax,0,90198
90249,relax,2,90249
90299,relax,1,90299
90351,relax,2,90351
90401,relax,2,90401
90452,relax,6,90452
90502,relax,14,90502
90553,relax,22,90553
90603,relax,30,90603
90655,relax,34,90655
90705,relax,41,90705
90756,relax,43,90756
90806,relax,49,90806
90857,relax,53,90857
90908,relax,57,90908
90959,relax,60,90959
91009,relax,62,91009
91060,relax,65,91060
91110,relax,75,91110
91162,relax,68,91162
91212,relax,63,91212
91263,relax,63,91263
91313,relax,60,91313
91364,relax,60,91364
91414,relax,56,91414
91466,relax,56,91466
91516,relax,54,91516
91567,relax,55,91567
91617,relax,50,91617
91668,relax,52,91668
91719,relax,49,91719
91770,relax,46,91770
91820,relax,39,91820
91871,relax,44,91871
91922,relax,44,91922
91973,relax,41,91973
92024,relax,44,92024
92074,relax,37,92074
92125,relax,39,92125
92175,relax,34,92175
92226,relax,38,92226
92277,relax,35,92277
92328,relax,39,92328
92378,relax,33,92378
92429,relax,35,92429
92479,relax,35,92479
92531,relax,34,92531
92581,relax,34,92581
92632,relax,32,92632
92682,relax,33,92682
92733,relax,38,92733
92784,relax,33,92784
92835,relax,39,92835
92885,relax,31,92885
92936,relax,31,92936
92986,relax,32,92986
93037,relax,29,93037
93088,relax,27,93088
93139,relax,25,93139
93189,relax,24,93189
93240,relax,18,93240
93291,relax,11,93291
93342,relax,4,93342
93392,relax,2,93392
93443,relax,2,93443
93493,relax,1,93493
93544,relax,1,93544
93595,relax,0,93595
93646,relax,0,93646
93696,relax,0,93696
93747,relax,0,93747
93797,relax,0,93797
93849,relax,0,93849
93899,relax,0,93899
93950,relax,0,93950
94000,relax,1,94000
94050,relax,0,94050
94101,relax,2,94101
94152,relax,0,94152
94203,relax,5,94203
94253,relax,0,94253
94304,relax,0,94304
94354,relax,1,94354
94406,relax,0,94406
94456,relax,1,94456
94507,relax,0,94507
94557,relax,0,94557
94607,relax,0,94607
94658,relax,0,94658
94709,relax,0,94709
94760,relax,0,94760
94810,relax,1,94810
94861,relax,3,94861
94911,relax,1,94911
94963,relax,3,94963
95013,relax,7,95013
95064,relax,16,95064
95114,relax,19,95114
95165,relax,28,95165
95216,relax,33,95216
95267,relax,36,95267
95317,relax,39,95317
95368,relax,44,95368
95418,relax,45,95418
95469,relax,48,95469
95520,relax,49,95520
95571,relax,49,95571
95621,relax,49,95621
95672,relax,48,95672
95722,relax,48,95722
95774,relax,44,95774
95824,relax,45,95824
95875,relax,42,95875
95925,relax,42,95925
95976,relax,40,95976
96027,relax,39,96027
96078,relax,39,96078
96129,relax,38,96129
96179,relax,37,96179
96230,relax,37,96230
96281,relax,37,96281
96332,relax,36,96332
96382,relax,37,96382
96433,relax,34,96433
96483,relax,36,96483
96534,relax,34,96534
96585,relax,36,96585
96636,relax,34,96636
96686,relax,34,96686
96737,relax,33,96737
96787,relax,34,96787
96839,relax,31,96839
96889,relax,31,96889
96940,relax,29,96940
96990,relax,31,96990
97041,relax,33,97041
97092,relax,27,97092
97143,relax,26,97143
97193,relax,23,97193
97244,relax,26,97244
97294,relax,25,97294
97345,relax,28,97345
97396,relax,28,97396
97447,relax,28,97447
97497,relax,25,97497
97548,relax,21,97548
97599,relax,18,97599
97650,relax,17,97650
97701,relax,13,97701
97751,relax,5,97751
97802,relax,2,97802
97852,relax,2,97852
97903,relax,1,97903
97954,relax,1,97954
98004,relax,2,98004
98055,relax,0,98055
98105,relax,0,98105
98156,relax,0,98156
98207,relax,0,98207
98258,relax,0,98258
98308,relax,0,98308
98359,relax,0,98359
98409,relax,0,98409
98460,relax,0,98460
98511,relax,0,98511
98561,relax,0,98561
98612,relax,0,98612
98662,relax,0,98662
98714,relax,0,98714
98764,relax,0,98764
98815,relax,0,98815
98865,relax,0,98865
98916,relax,6,98916
98966,relax,0,98966
99017,relax,0,99017
99068,relax,0,99068
99118,relax,0,99118
99169,relax,0,99169
99219,relax,0,99219
99271,relax,0,99271
99321,relax,0,99321
99372,relax,0,99372
99422,relax,0,99422
99473,relax,0,99473
99524,relax,0,99524
99574,relax,1,99574
99625,relax,1,99625
99675,relax,1,99675
99726,relax,5,99726
99776,relax,16,99776
99828,relax,36,99828
99878,relax,39,99878
99929,relax,47,99929
99979,relax,55,99979
100030,relax,62,100030
100081,relax,70,100081
100132,relax,74,100132
100183,relax,78,100183
100233,relax,80,100233
100284,relax,83,100284
100335,relax,83,100335
100386,relax,84,100386
100436,relax,84,100436
100487,relax,83,100487
100538,relax,83,100538
100588,relax,81,100588
100640,relax,82,100640
100690,relax,79,100690
100741,relax,78,100741
100791,relax,74,100791
100842,relax,72,100842
100893,relax,66,100893
100944,relax,64,100944
100995,relax,60,100995
101045,relax,58,101045
101096,relax,54,101096
101147,relax,52,101147
101198,relax,50,101198
101248,relax,49,101248
101299,relax,48,101299
101349,relax,44,101349
101401,relax,43,101401
101452,relax,40,101452
101502,relax,41,101502
101553,relax,38,101553
101603,relax,37,101603
101654,relax,35,101654
101705,relax,32,101705
101756,relax,27,101756
101807,relax,25,101807
101857,relax,22,101857
101908,relax,17,101908
101959,relax,15,101959
102010,relax,3,102010
102060,relax,1,102060
102111,relax,1,102111
102161,relax,5,102161
102213,relax,0,102213
102263,relax,0,102263
102314,relax,0,102314
102364,relax,0,102364
102415,relax,0,102415
102465,relax,0,102465
102517,relax,0,102517
102567,relax,0,102567
102618,relax,0,102618
102668,relax,0,102668
102719,relax,0,102719
102770,relax,0,102770
102821,relax,0,102821
102871,relax,0,102871
102922,relax,0,102922
102972,relax,0,102972
103024,relax,0,103024
103074,relax,0,103074
103125,relax,0,103125
103175,relax,3,103175
103226,relax,0,103226
103276,relax,0,103276
103328,relax,0,103328
103378,relax,0,103378
103429,relax,0,103429
103479,relax,0,103479
103530,relax,0,103530
103581,relax,3,103581
103632,relax,0,103632
103682,relax,0,103682
103733,relax,5,103733
103783,relax,2,103783
103835,relax,2,103835
103885,relax,10,103885
103936,relax,15,103936
103986,relax,24,103986
104037,relax,29,104037
104087,relax,34,104087
104139,relax,38,104139
104190,relax,40,104190
104240,relax,43,104240
104291,relax,44,104291
104341,relax,48,104341
104393,relax,49,104393
104443,relax,60,104443
104494,relax,52,104494
104545,relax,54,104545
104595,relax,54,104595
104647,relax,52,104647
104697,relax,52,104697
104748,relax,50,104748
104798,relax,56,104798
104849,relax,49,104849
104900,relax,50,104900
104951,relax,48,104951
105002,relax,49,105002
105052,relax,46,105052
105103,relax,49,105103
105153,relax,46,105153
105205,relax,45,105205
105255,relax,46,105255
105306,relax,44,105306
105356,relax,44,105356
105407,relax,43,105407
105459,relax,45,105459
105509,relax,44,105509
105560,relax,45,105560
105610,relax,44,105610
105661,relax,45,105661
105712,relax,42,105712
105763,relax,42,105763
105813,relax,40,105813
105864,relax,36,105864
105915,relax,25,105915
105965,relax,11,105965
106017,relax,11,106017
106067,relax,2,106067
106118,relax,1,106118
106168,relax,1,106168
106219,relax,0,106219
106270,relax,0,106270
106321,relax,0,106321
106371,relax,0,106371
106422,relax,0,106422
106472,relax,0,106472
106524,relax,0,106524
106574,relax,0,106574
106625,relax,0,106625
106675,relax,0,106675
106726,relax,0,106726
106777,relax,0,106777
106828,relax,0,106828
106878,relax,0,106878
106929,relax,0,106929
106979,relax,0,106979
107030,relax,0,107030
107081,relax,0,107081
107132,relax,0,107132
107182,relax,0,107182
107233,relax,0,107233
107283,relax,0,107283
107335,relax,0,107335
107385,relax,0,107385
107436,relax,0,107436
107486,relax,0,107486
107537,relax,0,107537
107588,relax,0,107588
107639,relax,0,107639
107689,relax,0,107689
107740,relax,1,107740
107790,relax,2,107790
107841,relax,0,107841
107892,relax,0,107892
107943,relax,0,107943
107993,relax,0,107993
108044,relax,6,108044
108094,relax,1,108094
108146,relax,1,108146
108196,relax,1,108196
108247,relax,4,108247
108297,relax,13,108297
108348,relax,20,108348
108399,relax,30,108399
108450,relax,33,108450
108500,relax,39,108500
108551,relax,42,108551
108602,relax,48,108602
108652,relax,50,108652
108704,relax,53,108704
108754,relax,56,108754
108805,relax,58,108805
108855,relax,60,108855
108906,relax,61,108906
108957,relax,68,108957
109008,relax,65,109008
109059,relax,63,109059
109109,relax,66,109109
109160,relax,67,109160
109211,relax,66,109211
109262,relax,66,109262
109312,relax,63,109312
109363,relax,64,109363
109414,relax,62,109414
109465,relax,60,109465
109516,relax,60,109516
109566,relax,59,109566
109617,relax,59,109617
109667,relax,56,109667
109718,relax,56,109718
109769,relax,53,109769
109820,relax,54,109820
109871,relax,51,109871
109921,relax,51,109921
109972,relax,49,109972
110023,relax,49,110023
110074,relax,49,110074
110124,relax,47,110124
110175,relax,46,110175
110225,relax,46,110225
110277,relax,46,110277
110328,relax,43,110328
110378,relax,45,110378
110429,relax,41,110429
110479,relax,45,110479
110530,relax,38,110530
110581,relax,37,110581
110632,relax,32,110632
110683,relax,27,110683
