session_timestamp_ms,phase,gsr,ecg_raw
3496,relax,,2.082
3500,relax,,1.764
3503,relax,,1.398
3505,relax,,1.227
3508,relax,,1.349
3511,relax,,1.804
3513,relax,,2.175
3516,relax,,2.18
3519,relax,,1.877
3522,relax,,1.476
3524,relax,,1.183
3527,relax,,1.227
3530,relax,,1.642
3532,relax,,2.072
3535,relax,,2.17
3538,relax,,1.955
3540,relax,,1.598
3544,relax,,1.295
3547,relax,,1.285
3549,relax,,1.676
3552,relax,,2.185
3555,relax,,2.439
3558,relax,,2.336
3560,relax,,2.004
3563,relax,,1.701
3566,relax,,1.628
3568,relax,,1.965
3571,relax,,2.517
3574,relax,,2.849
3576,relax,,2.81
3579,relax,,2.468
3582,relax,,2.087
3585,relax,,1.901
3588,relax,,2.121
3591,relax,,2.644
3593,relax,,3.05
3596,relax,,3.03
3599,relax,,2.703
3602,relax,,2.263
3604,relax,,1.955
3607,relax,,2.019
3610,relax,,2.468
3612,relax,,2.903
3615,relax,,2.967
3618,relax,,2.683
3620,relax,,2.229
3623,relax,,1.862
3627,relax,,1.828
3629,relax,,2.204
3632,relax,,2.708
3635,relax,,2.903
3637,relax,,2.703
3640,relax,,2.287
3643,relax,,1.896
3646,relax,,1.73
3648,relax,1.44,1.994
3651,relax,,2.498
3654,relax,,2.801
3656,relax,,2.688
3659,relax,,2.307
3662,relax,,1.877
3664,relax,,1.647
3667,relax,,1.808
3671,relax,,2.287
3673,relax,,2.693
3676,relax,,2.693
3679,relax,,2.361
3682,relax,,1.906
3684,relax,,1.574
3687,relax,,1.593
3690,relax,,1.989
3692,relax,,2.424
3695,relax,,2.522
3698,relax,,2.258
3700,relax,,1.833
3703,relax,,1.481
3706,relax,,1.427
3708,relax,,1.784
3712,relax,,2.283
3715,relax,,2.498
3718,relax,,2.322
3720,relax,,1.916
3723,relax,,1.505
3726,relax,,1.344
3728,relax,,1.593
3731,relax,,2.102
3734,relax,,2.414
3736,relax,,2.336
3739,relax,,1.97
3742,relax,,1.559
3744,relax,,1.32
3747,relax,,1.461
3750,relax,,1.935
3752,relax,,2.341
3756,relax,,2.37
3759,relax,,2.067
3762,relax,,1.657
3764,relax,,1.354
3767,relax,,1.403
3770,relax,,1.852
3772,relax,,2.361
3775,relax,,2.522
3778,relax,,2.302
3780,relax,,1.891
3783,relax,,1.53
3786,relax,,1.476
3788,relax,,1.838
3791,relax,,2.361
3794,relax,,2.615
3798,relax,,2.463
3800,relax,,2.072
3803,relax,,1.686
3806,relax,,1.564
3808,relax,,1.877
3811,relax,,2.449
3814,relax,,2.83
3816,relax,,2.757
3819,relax,,2.429
3822,relax,,1.994
3824,relax,,1.804
3827,relax,,2.033
3830,relax,,2.595
3832,relax,,3.05
3835,relax,,3.079
3838,relax,,2.771
3842,relax,,2.331
3844,relax,,2.033
3847,relax,,2.131
3850,relax,,2.639
3851,relax,1.44,
3852,relax,,3.162
3855,relax,,3.275
3858,relax,,3.001
3860,relax,,2.546
3863,relax,,2.175
3866,relax,,2.121
3868,relax,,2.537
3871,relax,,3.089
3874,relax,,3.324
3877,relax,,3.065
3879,relax,,2.586
3883,relax,,2.121
3886,relax,,1.916
3888,relax,,2.16
3891,relax,,2.659
3894,relax,,2.947
3896,relax,,2.805
3899,relax,,2.37
3902,relax,,1.887
3904,relax,,1.628
3907,relax,,1.745
3910,relax,,2.239
3912,relax,,2.669
3915,relax,,2.674
3918,relax,,2.317
3921,relax,,1.843
3923,relax,,1.5
3927,relax,,1.549
3930,relax,,1.97
3932,relax,,2.463
3935,relax,,2.605
3938,relax,,2.346
3940,relax,,1.906
3943,relax,,1.52
3946,relax,,1.432
3948,relax,,1.774
3951,relax,,2.287
3954,relax,,2.537
3957,relax,,2.38
3959,relax,,1.965
3962,relax,,1.54
3965,relax,,1.349
3968,relax,,1.588
3971,relax,,2.107
3974,relax,,2.463
3976,relax,,2.39
3979,relax,,1.984
3982,relax,,1.525
3984,relax,,1.241
3987,relax,,1.373
3990,relax,,1.867
3993,relax,,2.326
3995,relax,,2.375
3998,relax,,2.053
4001,relax,,1.598
4003,relax,,1.256
4006,relax,,1.281
4009,relax,,1.696
4012,relax,,2.17
4015,relax,,2.263
4018,relax,,1.935
4020,relax,,1.447
4023,relax,,1.036
4026,relax,,0.855
4028,relax,,1.036
4031,relax,,1.422
4034,relax,,1.637
4037,relax,,1.515
4039,relax,,1.178
4042,relax,,0.865
4045,relax,,0.762
4047,relax,,1.056
4050,relax,,1.632
4054,relax,1.34,2.116
4056,relax,,2.185
4059,relax,,1.887
4062,relax,,1.427
4064,relax,,1.085
4067,relax,,1.085
4070,relax,,1.422
4072,relax,,1.76
4075,relax,,1.774
4078,relax,,1.486
4081,relax,,1.075
4083,relax,,0.792
4086,relax,,0.782
4089,relax,,1.114
4091,relax,,1.544
4094,relax,,1.691
4098,relax,,1.466
4100,relax,,1.09
4103,relax,,0.782
4106,relax,,0.694
4108,relax,,0.943
4111,relax,,1.383
4114,relax,,1.637
4116,relax,,1.515
4119,relax,,1.168
4122,relax,,0.836
4125,relax,,0.67
4127,relax,,0.855
4130,relax,,1.305
4133,relax,,1.667
4135,relax,,1.662
4139,relax,,1.344
4142,relax,,0.978
4144,relax,,0.733
4147,relax,,0.816
4150,relax,,1.232
4152,relax,,1.676
4155,relax,,1.794
4158,relax,,1.549
4160,relax,,1.158
4163,relax,,0.86
4166,relax,,0.841
4168,relax,,1.212
4171,relax,,1.72
4174,relax,,1.965
4177,relax,,1.813
4179,relax,,1.447
4183,relax,,1.061
4186,relax,,0.929
4188,relax,,1.217
4191,relax,,1.75
4194,relax,,2.092
4196,relax,,2.019
4199,relax,,1.662
4202,relax,,1.241
4204,relax,,1.022
4207,relax,,1.222
4210,relax,,1.735
4213,relax,,2.19
4215,relax,,2.248
4218,relax,,1.955
4221,relax,,1.549
4224,relax,,1.31
4227,relax,,1.378
4230,relax,,1.867
4232,relax,,2.385
4235,relax,,2.517
4238,relax,,2.268
4240,relax,,1.843
4243,relax,,1.481
4246,relax,,1.491
4248,relax,,1.94
4251,relax,,2.527
4254,relax,,2.801
4256,relax,1.63,
4257,relax,,2.654
4259,relax,,2.253
4262,relax,,1.862
4265,relax,,1.76
4268,relax,,2.121
4271,relax,,2.737
4274,relax,,3.109
4276,relax,,3.03
4279,relax,,2.654
4282,relax,,2.234
4284,relax,,2.063
4287,relax,,2.361
4290,relax,,2.996
4293,relax,,3.446
4295,relax,,3.426
4298,relax,,3.025
4301,relax,,2.537
4303,relax,,2.243
4306,relax,,2.4
4310,relax,,2.991
4312,relax,,3.543
4315,relax,,3.631
4318,relax,,3.309
4320,relax,,2.82
4323,relax,,2.468
4326,relax,,2.468
4328,relax,,2.977
4331,relax,,3.592
4334,relax,,3.783
4337,relax,,3.509
4339,relax,,3.006
4342,relax,,2.546
4345,relax,,2.41
4347,relax,,2.781
4350,relax,,3.416
4354,relax,,3.773
4356,relax,,3.602
4359,relax,,3.128
4362,relax,,2.6
4364,relax,,2.331
4367,relax,,2.556
4370,relax,,3.133
4373,relax,,3.583
4375,relax,,3.543
4378,relax,,3.113
4381,relax,,2.581
4383,relax,,2.243
4386,relax,,2.366
4389,relax,,2.913
4391,relax,,3.446
4395,relax,,3.514
4398,relax,,3.152
4400,relax,,2.605
4403,relax,,2.175
4406,relax,,2.131
4409,relax,,2.581
4411,relax,,3.172
4414,relax,,3.387
4417,relax,,3.128
4419,relax,,2.625
4422,relax,,2.151
4425,relax,,1.979
4427,relax,,2.297
4430,relax,,2.874
4433,relax,,3.187
4435,relax,,3.006
4439,relax,,2.527
4442,relax,,2.004
4444,relax,,1.72
4447,relax,,1.872
4450,relax,,2.424
4453,relax,,2.83
4455,relax,,2.815
4458,relax,,2.419
4459,relax,1.63,
4461,relax,,1.896
4463,relax,,1.52
4466,relax,,1.525
4469,relax,,1.935
4471,relax,,2.41
4474,relax,,2.502
4477,relax,,2.185
4480,relax,,1.681
4483,relax,,1.256
4486,relax,,1.153
4489,relax,,1.486
4491,relax,,1.999
4494,relax,,2.239
4497,relax,,2.053
4499,relax,,1.613
4502,relax,,1.173
4505,relax,,0.978
4507,relax,,1.188
4510,relax,,1.662
4513,relax,,1.999
4515,relax,,1.931
4518,relax,,1.544
4521,relax,,1.129
4524,relax,,0.894
4527,relax,,1.017
4530,relax,,1.486
4533,relax,,1.896
4535,relax,,1.935
4538,relax,,1.623
4541,relax,,1.227
4543,relax,,0.885
4546,relax,,0.924
4549,relax,,1.334
4551,relax,,1.818
4554,relax,,1.965
4557,relax,,1.711
4559,relax,,1.285
4562,relax,,0.938
4566,relax,,0.855
4569,relax,,1.197
4571,relax,,1.691
4574,relax,,1.931
4577,relax,,1.75
4579,relax,,1.344
4582,relax,,0.968
4585,relax,,0.816
4587,relax,,1.046
4590,relax,,1.54
4593,relax,,1.887
4595,relax,,1.818
4598,relax,,1.452
4601,relax,,1.051
4603,relax,,0.811
4606,relax,,0.948
4610,relax,,1.413
4613,relax,,1.857
4615,relax,,1.926
4618,relax,,1.608
4621,relax,,1.197
4623,relax,,0.885
4626,relax,,0.924
4629,relax,,1.339
4631,relax,,1.843
4634,relax,,2.014
4637,relax,,1.774
4639,relax,,1.354
4642,relax,,0.973
4645,relax,,0.899
4647,relax,,1.241
4651,relax,,1.784
4654,relax,,2.077
4657,relax,,1.935
4659,relax,,1.525
4662,relax,1.53,1.114
4665,relax,,0.934
4667,relax,,1.183
4670,relax,,1.701
4673,relax,,2.092
4675,relax,,2.053
4678,relax,,1.686
4681,relax,,1.241
4683,relax,,0.978
4686,relax,,1.109
4689,relax,,1.608
4691,relax,,2.072
4695,relax,,2.136
4698,relax,,1.813
4701,relax,,1.364
4703,relax,,1.036
4706,relax,,1.08
4709,relax,,1.53
4711,relax,,2.038
4714,relax,,2.16
4717,relax,,1.833
4719,relax,,1.359
4722,relax,,0.958
4725,relax,,0.826
4727,relax,,1.017
4730,relax,,1.447
4733,relax,,1.686
4736,relax,,1.559
4739,relax,,1.207
4742,relax,,0.894
4745,relax,,0.831
4747,relax,,1.222
4750,relax,,1.935
4753,relax,,2.527
4755,relax,,2.62
4758,relax,,2.297
4761,relax,,1.852
4763,relax,,1.564
4766,relax,,1.647
4769,relax,,2.116
4771,relax,,2.522
4774,relax,,2.488
4777,relax,,2.097
4781,relax,,1.564
4783,relax,,1.193
4786,relax,,1.202
4789,relax,,1.647
4791,relax,,2.199
4794,relax,,2.375
4797,relax,,2.111
4799,relax,,1.637
4802,relax,,1.217
4805,relax,,1.129
4807,relax,,1.491
4810,relax,,2.048
4813,relax,,2.336
4816,relax,,2.185
4818,relax,,1.745
4822,relax,,1.305
4825,relax,,1.114
4827,relax,,1.393
4830,relax,,1.97
4833,relax,,2.38
4835,relax,,2.322
4838,relax,,1.921
4841,relax,,1.452
4843,relax,,1.178
4846,relax,,1.334
4849,relax,,1.887
4851,relax,,2.38
4854,relax,,2.434
4857,relax,,2.097
4860,relax,,1.628
4862,relax,,1.285
4865,relax,1.53,
4866,relax,,1.354
4869,relax,,1.852
4871,relax,,2.439
4874,relax,,2.654
4877,relax,,2.366
4879,relax,,1.901
4882,relax,,1.515
4885,relax,,1.461
4887,relax,,1.882
4890,relax,,2.502
4893,relax,,2.801
4896,relax,,2.605
4898,relax,,2.131
4901,relax,,1.662
4904,relax,,1.471
4907,relax,,1.769
4910,relax,,2.38
4913,relax,,2.786
4915,relax,,2.678
4918,relax,,2.229
4921,relax,,1.745
4923,relax,,1.476
4926,relax,,1.652
4929,relax,,2.234
4932,relax,,2.752
4934,relax,,2.791
4937,relax,,2.414
4940,relax,,1.921
4942,relax,,1.574
4945,relax,,1.642
4948,relax,,2.16
4951,relax,,2.727
4954,relax,,2.864
4957,relax,,2.556
4959,relax,,2.063
4962,relax,,1.657
4965,relax,,1.603
4968,relax,,2.048
4970,relax,,2.669
4973,relax,,2.962
4976,relax,,2.747
4978,relax,,2.273
4981,relax,,1.823
4984,relax,,1.667
4986,relax,,2.009
4989,relax,,2.654
4993,relax,,3.055
4995,relax,,2.942
4998,relax,,2.493
5001,relax,,2.004
5003,relax,,1.76
5006,relax,,1.975
5009,relax,,2.59
5012,relax,,3.099
5014,relax,,3.089
5017,relax,,2.678
5020,relax,,2.141
5022,relax,,1.779
5025,relax,,1.887
5028,relax,,2.414
5030,relax,,2.977
5033,relax,,3.109
5037,relax,,2.757
5039,relax,,2.214
5042,relax,,1.774
5045,relax,,1.701
5048,relax,,2.131
5050,relax,,2.747
5053,relax,,3.001
5056,relax,,2.757
5058,relax,,2.253
5061,relax,,1.779
5064,relax,,1.598
5066,relax,,1.916
5067,relax,1.53,
5069,relax,,2.542
5072,relax,,2.937
5074,relax,,2.815
5078,relax,,2.351
5081,relax,,1.838
5084,relax,,1.564
5086,relax,,1.75
5089,relax,,2.336
5092,relax,,2.854
5094,relax,,2.869
5097,relax,,2.468
5100,relax,,1.945
5102,relax,,1.593
5105,relax,,1.657
5108,relax,,2.175
5110,relax,,2.757
5113,relax,,2.893
5116,relax,,2.551
5120,relax,,1.999
5122,relax,,1.549
5125,relax,,1.466
5128,relax,,1.887
5130,relax,,2.483
5133,relax,,2.766
5136,relax,,2.546
5138,relax,,2.053
5141,relax,,1.579
5144,relax,,1.388
5146,relax,,1.676
5149,relax,,2.292
5152,relax,,2.678
5154,relax,,2.566
5157,relax,,2.121
5160,relax,,1.623
5164,relax,,1.339
5166,relax,,1.52
5169,relax,,2.077
5172,relax,,2.576
5174,relax,,2.62
5177,relax,,2.234
5180,relax,,1.725
5182,relax,,1.359
5185,relax,,1.388
5188,relax,,1.887
5190,relax,,2.478
5193,relax,,2.625
5196,relax,,2.307
5199,relax,,1.799
5201,relax,,1.364
5204,relax,,1.281
5208,relax,,1.696
5210,relax,,2.322
5213,relax,,2.625
5216,relax,,2.419
5218,relax,,1.945
5221,relax,,1.486
5224,relax,,1.31
5226,relax,,1.613
5229,relax,,2.224
5232,relax,,2.649
5235,relax,,2.546
5237,relax,,2.102
5240,relax,,1.608
5243,relax,,1.378
5245,relax,,1.53
5249,relax,,2.111
5252,relax,,2.63
5254,relax,,2.644
5257,relax,,2.243
5260,relax,,1.716
5262,relax,,1.359
5265,relax,,1.398
5268,relax,,1.921
5270,relax,1.34,
5271,relax,,2.532
5273,relax,,2.713
5276,relax,,2.419
5279,relax,,1.901
5281,relax,,1.471
5284,relax,,1.408
5287,relax,,1.848
5289,relax,,2.502
5293,relax,,2.81
5296,relax,,2.605
5298,relax,,2.121
5301,relax,,1.652
5304,relax,,1.486
5307,relax,,1.813
5309,relax,,2.473
5312,relax,,2.928
5315,relax,,2.776
5317,relax,,2.297
5320,relax,,1.764
5323,relax,,1.466
5325,relax,,1.647
5328,relax,,2.243
5331,relax,,2.771
5334,relax,,2.791
5337,relax,,2.39
5340,relax,,1.872
5343,relax,,1.505
5345,relax,,1.559
5348,relax,,2.067
5351,relax,,2.649
5353,relax,,2.776
5356,relax,,2.424
5359,relax,,1.891
5361,relax,,1.437
5364,relax,,1.373
5367,relax,,1.745
5369,relax,,2.375
5372,relax,,2.683
5376,relax,,2.473
5378,relax,,1.984
5381,relax,,1.549
5384,relax,,1.325
5387,relax,,1.637
5389,relax,,2.253
5392,relax,,2.688
5395,relax,,2.522
5397,relax,,2.048
5400,relax,,1.53
5403,relax,,1.232
5405,relax,,1.354
5408,relax,,1.848
5411,relax,,2.248
5413,relax,,2.141
5416,relax,,1.672
5420,relax,,1.202
5423,relax,,0.885
5425,relax,,0.899
5428,relax,,1.325
5431,relax,,1.882
5433,relax,,2.126
5436,relax,,1.926
5439,relax,,1.535
5441,relax,,1.266
5444,relax,,1.315
5447,relax,,1.911
5449,relax,,2.678
5452,relax,,3.006
5455,relax,,2.742
5458,relax,,2.19
5460,relax,,1.608
5464,relax,,1.305
5467,relax,,1.496
5469,relax,,2.033
5472,relax,,2.4
5473,relax,1.24,
5475,relax,,2.278
5477,relax,,1.823
5480,relax,,1.329
5483,relax,,1.061
5485,relax,,1.222
5488,relax,,1.774
5491,relax,,2.292
5493,relax,,2.331
5496,relax,,1.945
5499,relax,,1.442
5502,relax,,1.075
5505,relax,,1.1
5508,relax,,1.554
5511,relax,,2.121
5513,relax,,2.287
5516,relax,,1.989
5519,relax,,1.51
5521,relax,,1.105
5524,relax,,1.017
5527,relax,,1.383
5529,relax,,1.979
5532,relax,,2.292
5535,relax,,2.116
5537,relax,,1.652
5540,relax,,1.197
5543,relax,,1.002
5547,relax,,1.261
5549,relax,,1.838
5552,relax,,2.268
5555,relax,,2.18
5557,relax,,1.745
5560,relax,,1.271
5563,relax,,0.992
5565,relax,,1.134
5568,relax,,1.667
5571,relax,,2.185
5573,relax,,2.239
5576,relax,,1.862
5579,relax,,1.373
5582,relax,,1.022
5584,relax,,1.041
5587,relax,,1.486
5591,relax,,2.058
5593,relax,,2.253
5596,relax,,1.989
5599,relax,,1.471
5601,relax,,1.07
5604,relax,,0.987
5607,relax,,1.344
5609,relax,,1.95
5612,relax,,2.278
5615,relax,,2.097
5617,relax,,1.628
5620,relax,,1.178
5623,relax,,0.982
5626,relax,,1.241
5628,relax,,1.818
5632,relax,,2.268
5635,relax,,2.224
5637,relax,,1.813
5640,relax,,1.339
5643,relax,,1.046
5645,relax,,1.178
5648,relax,,1.745
5651,relax,,2.253
5653,relax,,2.317
5656,relax,,1.95
5659,relax,,1.452
5661,relax,,1.085
5664,relax,,1.1
5667,relax,,1.574
5670,relax,,2.209
5672,relax,,2.449
5675,relax,1.24,
5676,relax,,2.199
5679,relax,,1.696
5681,relax,,1.271
5684,relax,,1.129
5687,relax,,1.535
5689,relax,,2.199
5692,relax,,2.576
5695,relax,,2.414
5697,relax,,1.935
5700,relax,,1.452
5703,relax,,1.261
5706,relax,,1.535
5708,relax,,2.195
5711,relax,,2.674
5714,relax,,2.61
5716,relax,,2.16
5720,relax,,1.632
5723,relax,,1.32
5725,relax,,1.427
5728,relax,,1.989
5731,relax,,2.537
5733,relax,,2.6
5736,relax,,2.248
5739,relax,,1.686
5742,relax,,1.281
5744,relax,,1.276
5747,relax,,1.74
5750,relax,,2.331
5752,relax,,2.537
5755,relax,,2.258
5758,relax,,1.711
5761,relax,,1.256
5764,relax,,1.139
5767,relax,,1.52
5769,relax,,2.155
5772,relax,,2.512
5775,relax,,2.375
5777,relax,,1.838
5780,relax,,1.339
5783,relax,,1.114
5786,relax,,1.364
5788,relax,,1.999
5791,relax,,2.424
5794,relax,,2.356
5796,relax,,1.906
5799,relax,,1.398
5803,relax,,1.09
5805,relax,,1.227
5808,relax,,1.804
5811,relax,,2.375
5813,relax,,2.463
5816,relax,,2.097
5819,relax,,1.608
5822,relax,,1.168
5824,relax,,1.158
5827,relax,,1.598
5830,relax,,2.214
5832,relax,,2.424
5835,relax,,2.141
5838,relax,,1.632
5840,relax,,1.178
5843,relax,,1.061
5847,relax,,1.422
5849,relax,,2.028
5852,relax,,2.38
5855,relax,,2.209
5857,relax,,1.725
5860,relax,,1.281
5863,relax,,1.026
5866,relax,,1.285
5868,relax,,1.906
5871,relax,,2.4
5874,relax,,2.341
5876,relax,,1.916
5877,relax,1.34,
5879,relax,,1.403
5882,relax,,1.08
5884,relax,,1.193
5888,relax,,1.73
5891,relax,,2.307
5893,relax,,2.424
5896,relax,,2.067
5899,relax,,1.549
5901,relax,,1.153
5904,relax,,1.129
5907,relax,,1.579
5910,relax,,2.204
5912,relax,,2.449
5915,relax,,2.18
5918,relax,,1.657
5920,relax,,1.207
5923,relax,,1.075
5926,relax,,1.422
5928,relax,,2.053
5932,relax,,2.429
5935,relax,,2.278
5937,relax,,1.784
5940,relax,,1.32
5943,relax,,1.056
5945,relax,,1.281
5948,relax,,1.882
5951,relax,,2.385
5954,relax,,2.361
5956,relax,,1.926
5959,relax,,1.408
5962,relax,,1.085
5964,relax,,1.188
5967,relax,,1.725
5970,relax,,2.322
5972,relax,,2.439
5976,relax,,2.092
5979,relax,,1.554
5981,relax,,1.153
5984,relax,,1.124
5987,relax,,1.579
5990,relax,,2.219
5992,relax,,2.478
5995,relax,,2.214
5998,relax,,1.706
6000,relax,,1.246
6003,relax,,1.09
6006,relax,,1.432
6008,relax,,2.077
6011,relax,,2.483
6014,relax,,2.351
6017,relax,,1.862
6020,relax,,1.359
6023,relax,,1.095
6025,relax,,1.3
6028,relax,,1.896
6031,relax,,2.419
6034,relax,,2.429
6036,relax,,1.999
6039,relax,,1.471
6042,relax,,1.124
6044,relax,,1.202
6047,relax,,1.725
6050,relax,,2.312
6052,relax,,2.449
6055,relax,,2.107
6059,relax,,1.579
6061,relax,,1.193
6064,relax,,1.139
6067,relax,,1.598
6070,relax,,2.243
6072,relax,,2.527
6075,relax,,2.292
6078,relax,,1.779
6080,relax,1.44,1.3
6083,relax,,1.139
6086,relax,,1.476
6088,relax,,2.131
6091,relax,,2.551
6094,relax,,2.419
6096,relax,,1.931
6099,relax,,1.408
6103,relax,,1.114
6106,relax,,1.251
6108,relax,,1.745
6111,relax,,2.092
6114,relax,,1.926
6116,relax,,1.461
6119,relax,,1.051
6122,relax,,0.802
6124,relax,,0.943
6127,relax,,1.525
6130,relax,,2.209
6132,relax,,2.473
6135,relax,,2.248
6138,relax,,1.813
6140,relax,,1.505
6144,relax,,1.628
6147,relax,,2.253
6150,relax,,3.006
6152,relax,,3.25
6155,relax,,2.898
6158,relax,,2.258
6160,relax,,1.662
6163,relax,,1.417
6166,relax,,1.667
6168,relax,,2.273
6171,relax,,2.654
6174,relax,,2.483
6176,relax,,1.965
6179,relax,,1.432
6182,relax,,1.158
6185,relax,,1.354
6188,relax,,1.97
6191,relax,,2.517
6194,relax,,2.561
6196,relax,,2.131
6199,relax,,1.569
6202,relax,,1.193
6204,relax,,1.261
6207,relax,,1.808
6210,relax,,2.439
6212,relax,,2.61
6215,relax,,2.278
6218,relax,,1.72
6220,relax,,1.271
6223,relax,,1.207
6226,relax,,1.652
6230,relax,,2.326
6232,relax,,2.634
6235,relax,,2.385
6238,relax,,1.852
6240,relax,,1.354
6243,relax,,1.158
6246,relax,,1.486
6248,relax,,2.131
6251,relax,,2.546
6254,relax,,2.38
6256,relax,,1.872
6259,relax,,1.369
6262,relax,,1.09
6265,relax,,1.305
6267,relax,,1.916
6270,relax,,2.444
6274,relax,,2.424
6276,relax,,1.994
6279,relax,,1.471
6282,relax,,1.114
6283,relax,2.22,
6284,relax,,1.178
6287,relax,,1.701
6290,relax,,2.297
6292,relax,,2.439
6295,relax,,2.092
6298,relax,,1.559
6301,relax,,1.144
6303,relax,,1.095
6306,relax,,1.535
6309,relax,,2.185
6311,relax,,2.473
6315,relax,,2.209
6318,relax,,1.676
6320,relax,,1.212
6323,relax,,1.041
6326,relax,,1.364
6328,relax,,1.984
6331,relax,,2.39
6334,relax,,2.292
6337,relax,,1.794
6339,relax,,1.3
6342,relax,,1.051
6345,relax,,1.266
6347,relax,,1.872
6350,relax,,2.41
6353,relax,,2.414
6355,relax,,1.989
6359,relax,,1.461
6362,relax,,1.114
6364,relax,,1.202
6367,relax,,1.745
6370,relax,,2.37
6373,relax,,2.532
6375,relax,,2.195
6378,relax,,1.647
6381,relax,,1.222
6383,relax,,1.183
6386,relax,,1.647
6389,relax,,2.351
6391,relax,,2.634
6394,relax,,2.375
6397,relax,,1.833
6400,relax,,1.339
6403,relax,,1.173
6406,relax,,1.53
6409,relax,,2.224
6411,relax,,2.683
6414,relax,,2.551
6417,relax,,2.043
6419,relax,,1.505
6422,relax,,1.232
6425,relax,,1.461
6427,relax,,2.121
6430,relax,,2.683
6433,relax,,2.678
6435,relax,,2.224
6438,relax,,1.652
6441,relax,,1.266
6445,relax,,1.339
6447,relax,,1.901
6450,relax,,2.527
6453,relax,,2.664
6455,relax,,2.302
6458,relax,,1.745
6461,relax,,1.3
6463,relax,,1.246
6466,relax,,1.711
6469,relax,,2.375
6471,relax,,2.659
6474,relax,,2.39
6477,relax,,1.833
6479,relax,,1.329
6482,relax,,1.153
6486,relax,1.53,1.486
6489,relax,,2.16
6491,relax,,2.595
6494,relax,,2.463
6497,relax,,1.955
6499,relax,,1.422
6502,relax,,1.124
6505,relax,,1.325
6507,relax,,1.935
6510,relax,,2.478
6513,relax,,2.483
6515,relax,,2.038
6518,relax,,1.5
6521,relax,,1.139
6523,relax,,1.261
6526,relax,,1.764
6530,relax,,2.385
6533,relax,,2.542
6535,relax,,2.19
6538,relax,,1.628
6541,relax,,1.202
6543,relax,,1.188
6546,relax,,1.613
6549,relax,,2.287
6551,relax,,2.59
6554,relax,,2.346
6557,relax,,1.808
6559,relax,,1.364
6562,relax,,1.144
6565,relax,,1.471
6568,relax,,2.126
6571,relax,,2.571
6574,relax,,2.449
6577,relax,,1.945
6579,relax,,1.417
6582,relax,,1.144
6585,relax,,1.344
6587,relax,,1.975
6590,relax,,2.576
6593,relax,,2.556
6595,relax,,2.107
6598,relax,,1.549
6601,relax,,1.168
6604,relax,,1.232
6606,relax,,1.774
6609,relax,,2.419
6612,relax,,2.571
6615,relax,,2.214
6618,relax,,1.662
6621,relax,,1.217
6623,relax,,1.153
6626,relax,,1.613
6629,relax,,2.302
6631,relax,,2.615
6634,relax,,2.366
6637,relax,,1.823
6640,relax,,1.344
6642,relax,,1.149
6645,relax,,1.481
6648,relax,,2.165
6650,relax,,2.639
6653,relax,,2.502
6657,relax,,2.009
6659,relax,,1.476
6662,relax,,1.173
6665,relax,,1.359
6667,relax,,1.979
6670,relax,,2.537
6673,relax,,2.556
6675,relax,,2.126
6678,relax,,1.579
6681,relax,,1.188
6684,relax,,1.261
6686,relax,,1.813
6688,relax,1.53,
6689,relax,,2.473
6692,relax,,2.654
6694,relax,,2.312
6697,relax,,1.75
6701,relax,,1.295
6703,relax,,1.217
6706,relax,,1.657
6709,relax,,2.336
6711,relax,,2.654
6714,relax,,2.39
6717,relax,,1.843
6720,relax,,1.359
6722,relax,,1.168
6725,relax,,1.51
6728,relax,,2.19
6730,relax,,2.644
6733,relax,,2.517
6736,relax,,2.004
6738,relax,,1.466
6742,relax,,1.173
6745,relax,,1.383
6747,relax,,2.023
6750,relax,,2.6
6753,relax,,2.615
6755,relax,,2.155
6758,relax,,1.584
6761,relax,,1.202
6764,relax,,1.261
6766,relax,,1.804
6769,relax,,2.439
6772,relax,,2.6
6774,relax,,2.253
6777,relax,,1.706
6780,relax,,1.241
6782,relax,,1.168
6786,relax,,1.608
6789,relax,,2.302
6791,relax,,2.644
6794,relax,,2.41
6797,relax,,1.862
6800,relax,,1.349
6802,relax,,1.119
6805,relax,,1.393
6808,relax,,1.916
6810,relax,,2.234
6813,relax,,1.999
6816,relax,,1.5
6818,relax,,1.07
6821,relax,,0.855
6824,relax,,1.075
6827,relax,,1.725
6830,relax,,2.385
6833,relax,,2.542
6835,relax,,2.204
6838,relax,,1.711
6841,relax,,1.398
6844,relax,,1.554
6846,relax,,2.224
6849,relax,,2.947
6852,relax,,3.104
6854,relax,,2.674
6857,relax,,2.019
6860,relax,,1.471
6862,relax,,1.295
6865,relax,,1.657
6868,relax,,2.292
6871,relax,,2.61
6874,relax,,2.37
6877,relax,,1.823
6880,relax,,1.32
6882,relax,,1.114
6885,relax,,1.413
6888,relax,,2.048
6890,relax,,2.502
6891,relax,1.24,
6893,relax,,2.41
